time_s,pressure_atm,force_N,position_mm
0.6106610298156738,-0.0034633245173382216,0.002,89.9
0.6520789127157192,-0.0034598750912054406,0.002,89.88966767478962
0.6934967956157646,-0.003461599609395703,0.002,89.87933534957922
0.7349146785158099,-0.0034666327787249854,0.002,89.86900302436884
0.7763325614158553,-0.003447041564070549,0.002,89.8580070829386
0.8177504443159007,-0.003471878697155401,0.002,89.84251663370999
0.859168327215946,-0.003475113063461183,0.002,89.82702618448137
0.9005862101159914,-0.003470589817401918,0.002,89.81153573525276
0.9420040930160367,-0.0034726583142560084,0.002,89.79730230758776
0.9834219759160822,-0.0034600106304028566,0.002,89.78673555924601
1.0248398588161276,-0.003466537110391104,0.002,89.77616881090427
1.066257741716173,-0.0034624418684507502,0.002,89.76560206256254
1.1076756246162183,-0.0034677810103872957,0.002,89.75271805360205
1.1490935075162636,-0.003470427435679324,0.002,89.73721928923969
1.190511390416309,-0.003461128494012549,0.002,89.72172052487734
1.2319292733163545,-0.003467650649624091,0.002,89.70622176051498
1.2733471562163996,-0.0034677512352027746,0.002,89.68761816030019
1.3147650391164452,-0.0034576051242373915,0.002,89.66693225577359
1.3561829220164905,-0.003463166144285215,0.002,89.64624635124699
1.3976008049165358,-0.0034732559951395664,0.002,89.62556044672037
1.4390186878165812,-0.003466734849527117,0.002,89.61244329993612
1.4804365707166265,-0.003460210081308594,0.002,89.60210859284426
1.521854453616672,-0.0034598750912054406,0.002,89.5917738857524
1.5632723365167172,-0.0034647177339070115,0.002,89.58143917866053
1.6046902194167627,-0.0034572774425500126,0.0024445740935800054,89.5666627771926
1.646108102316808,-0.003450539896553878,0.002961074386199035,89.55116776841403
1.6875259852168534,-0.003466963951547968,0.0034775746788180645,89.53567275963546
1.7289438681168987,-0.0034604422622532367,0.003994074971437094,89.52017775085689
1.770361751016944,-0.0034539206297222627,0.003489523389325418,89.5097904677865
1.8117796339169896,-0.0034519989472081053,0.002973122894922282,89.49946245789845
1.853197516817035,-0.0034552502003785466,0.0024567224005191493,89.48913444801039
1.8946153997170803,-0.003457978814767518,0.002,89.47820931118649
1.9360332826171256,-0.0034525402858382823,0.002,89.46271430240792
1.977451165517171,-0.0034590726549421774,0.002,89.44721929362935
2.0188690484172165,-0.003465594701958441,0.002,89.43172428485077
2.0602869313172616,-0.003472118883598985,0.002,89.41748622141785
2.101704814217307,-0.0034665796742328055,0.002,89.40715636912857
2.1431226971173523,-0.0034536632554664653,0.002,89.3968265168393
2.184540580017398,-0.0034601930061291543,0.002,89.38649666455002
2.2259584629174434,-0.0034667124269669833,0.002,89.37425242279335
2.2673763458174885,-0.003462262148518631,0.002,89.35876358488487
2.3087942287175336,-0.003472282764272052,0.002,89.3432747469764
2.350212111617579,-0.0034751639439179797,0.002,89.32778590906794
2.3916299945176247,-0.003462727917518111,0.002,89.31486250778478
2.4330478774176703,-0.003475394339550583,0.002,89.30453217943501
2.4744657603177154,-0.003455812938120546,0.002,89.29420185108525
2.5158836432177605,-0.0034572513931255718,0.002,89.2838715227355
2.557301526117806,-0.0034637735765772355,0.002,89.26709044935994
2.5987194090178516,-0.0034677512352027746,0.002,89.24644268490871
2.6401372919178967,-0.003468945461463119,0.002,89.22579492045749
2.6815551748179423,-0.0034754705097279686,0.002,89.20514715600628
2.7229730577179874,-0.00347562737920011,0.002397292324382869,89.18808123026852
2.764390940618033,-0.003480639773873703,0.0029265101522680526,89.17220469543196
2.8058088235180785,-0.003468850590870026,0.003455727980153236,89.15632816059541
2.8472267064181236,-0.003456622897961759,0.003984945808038413,89.14045162575884
2.888644589318169,-0.0034677512352027746,0.003498083197362939,89.12996166394726
2.9300624722182143,-0.0034677512352027746,0.002981470777673791,89.11962941555348
2.97148035511826,-0.0034554795008228953,0.0024648583579846384,89.1092971671597
3.0128982380183054,-0.003456779379835228,0.002,89.0984071551039
3.0543161209183505,-0.0034564495092653455,0.002,89.08250727345487
3.095734003818396,-0.0034561428554735884,0.002,89.06660739180582
3.137151886718441,-0.0034677512352027746,0.002,89.05070751015677
3.1785697696184867,-0.0034677512352027746,0.002,89.03662759207828
3.219987652518532,-0.003473650487635066,0.002,89.02630073335727
3.2614055354185774,-0.0034710786452205166,0.002,89.01597387463626
3.302823418318623,-0.00347094903171698,0.002,89.00564701591524
3.344241301218668,-0.0034700900592646924,0.002,88.99298055917993
3.3856591841187136,-0.0034519989472081053,0.002,88.97749098470956
3.4270770670187587,-0.0034519989472081053,0.002,88.9620014102392
3.4684949499188042,-0.003463325233477996,0.002,88.94651183576883
3.5099128328188494,-0.0034677512352027746,0.002,88.93102314175665
3.551330715718895,-0.0034618370463072204,0.002,88.91553508636845
3.5927485986189405,-0.003453605597567749,0.002,88.90004703098025
3.6341664815189856,-0.0034596185902825145,0.002,88.88455897559204
3.675584364419031,-0.003453094568736684,0.002,88.87262430700193
