time_s,pressure_atm,force_N,position_mm
0.6119160652160645,-0.0029330764337821722,0.002,89.88
0.6506554455854898,-0.0029309639980510845,0.002483152705585182,89.86550541883244
0.6893948259549152,-0.0029347568585980223,0.002966305411170364,89.85101083766489
0.7281342063243406,-0.002944034291362221,0.003449458116755546,89.83651625649733
0.7668735866937659,-0.002937932441409996,0.003932610822340728,89.82202167532976
0.8056129670631913,-0.002937955599643652,0.00357815784886331,89.81156315697726
0.8443523474326167,-0.0029418332932554725,0.0030879412642862113,89.80175882528572
0.883091727802042,-0.0029467162860457538,0.0025977246797091124,89.79195449359418
0.9218311081714674,-0.0029467162860457538,0.0021075080951320135,89.78215016190263
0.9605704885408928,-0.0029395880866653294,0.002,89.76868978646951
0.9993098689103181,-0.0029414497246990374,0.002,89.75420237790485
1.0380492492797435,-0.0029467162860457538,0.002,89.73971496934018
1.0767886296491689,-0.0029464316326498663,0.002,89.72522756077552
1.1155280100185943,-0.0029385868296893875,0.0023125368671349142,89.7137492626573
1.1542673903880196,-0.0029320440689771902,0.0028015135100355926,89.7039697297993
1.193006770757445,-0.0029315036619581756,0.003290490152936271,89.69419019694128
1.2317461511268704,-0.00293890593844389,0.003779466795836949,89.68441066408327
1.2704855314962957,-0.0029528261185333255,0.004,89.67204228411771
1.309224911865721,-0.0029385965267727933,0.004,89.65754709952469
1.3479642922351465,-0.0029309639980510845,0.004,89.64305191493168
1.3867036726045718,-0.0029309639980510845,0.004,89.62855673033867
1.4254430529739972,-0.002931013170078855,0.0038020944854886183,89.61604188970978
1.4641824333434226,-0.00294931723628437,0.0033190265284158325,89.60638053056832
1.502921813712848,-0.0029415554152502615,0.002835958571343046,89.59671917142686
1.541661194082273,-0.002925818042896149,0.002352890614270263,89.58705781228541
1.5804005744516985,-0.00291601053220139,0.002,89.57597952556347
1.6191399548211238,-0.002922118468772459,0.002,89.56106016762675
1.6578793351905492,-0.0029179652678313055,0.002,89.54614080969004
1.6966187155599746,-0.0029343269233165674,0.002,89.53122145175332
1.7353580959294,-0.0029523637831383913,0.002,89.51754259648847
1.7740974762988253,-0.002921863695095774,0.002,89.50762809872533
1.8128368566682507,-0.0029284305459077596,0.002,89.49771360096219
1.851576237037676,-0.0029309639980510845,0.002,89.48779910319905
1.8903156174071014,-0.002928612074061309,0.002,89.4769083101153
1.9290549977765268,-0.002924666876066591,0.002,89.46241808074322
1.9677943781459521,-0.0029412269632997624,0.002,89.44792785137112
2.0065337585153777,-0.0029262330868398195,0.002,89.43343762199903
2.045273138884803,-0.0029205948717418513,0.002,89.41929860681634
2.0840125192542285,-0.002929110699920455,0.002,89.40964320407893
2.122751899623654,-0.0029308489401678466,0.002,89.39998780134154
2.161491279993079,-0.0029309639980510845,0.002,89.39033239860413
2.2002306603625046,-0.002934878523508058,0.002,89.38067699586674
2.23897004073193,-0.0029366969261551937,0.0024612876368429793,89.36154849452628
2.2777094211013553,-0.002931709197124075,0.002957357593981569,89.34170569624074
