time_s,pressure_atm,force_N,position_mm
0.0,0.0015059262483717183,-0.00295622735380943,-0.01
0.010000000000001563,0.001509548245752773,-0.0029087297854634557,-0.01
0.019999999999999574,0.0015131279086216217,-0.003163185045267172,-0.01
0.030000000000001137,0.0015165827978968038,-0.0036304002098698014,-0.01
0.03999999999999915,0.0015198279091022866,-0.004193823174302394,-0.01
0.05000000000000071,0.0015227775220125702,-0.0047351552734127235,-0.01
0.05999999999999872,0.0015253490091126942,-0.00515332929657395,-0.01
0.07000000000000028,0.0015274681785068989,-0.005376169122337809,-0.01
0.08000000000000007,0.0015290751936851627,-0.005365841297115779,-0.01
0.08999999999999986,0.0015301298699175988,-0.005119849084165921,-0.01
0.09999999999999964,0.0015306152752145533,-0.0046691324080747965,-0.01
0.10999999999999943,0.0015305390162699789,-0.004074354012692133,-0.01
0.11999999999999922,0.001529932194653763,-0.0034209308083158435,-0.01
0.13000000000000078,0.0015288465486980889,-0.002812909581223426,-0.019999999999999973
0.14000000000000057,0.0015273505840729799,-0.002365564168915233,-0.010000000000000028
0.15000000000000036,0.0015255254939894978,-0.002196737809371939,-0.019999999999999973
0.16000000000000014,0.0015234614354048433,-0.002417196553471403,-0.02
0.16999999999999993,0.001521254378277792,-0.0031202352878380198,-0.02
0.17999999999999972,0.0015190034147664407,-0.0043707873427020075,-0.02
0.1899999999999995,0.0015168082102801556,-0.006194858772260223,-0.02
0.1999999999999993,0.0015147662488818054,-0.008570924312354919,-0.02
0.21000000000000085,0.0015129696591625098,-0.011425106068049792,-0.02999999999999997
0.22000000000000064,0.0015115016343205544,-0.014631218924555815,-0.020000000000000028
0.23000000000000043,0.0015104326828564638,-0.018015807454898156,-0.029999999999999943
0.2400000000000002,0.0015098170763210928,-0.02136793809511436,-0.03
0.25,0.0015096898529472686,-0.024453466615273728,-0.03
0.2599999999999998,0.001510064605393418,-0.027032872156535347,-0.03
0.2699999999999996,0.001510932101765043,-0.028880758473346306,-0.039999999999999945
