,sim_times_s,volumes_cm3,i_poke
52,0.10499999999999987,4.079814516444458e-06,0
53,0.10666666666666653,4.079817244928563e-06,0
54,0.1083333333333332,4.0798272493702825e-06,0
55,0.10999999999999986,4.079825430380879e-06,0
56,0.11166666666666653,4.079814061697107e-06,0
57,0.11333333333333319,4.07982588512823e-06,0
58,0.11499999999999985,4.079811787960352e-06,0
59,0.11666666666666652,4.0798154259391595e-06,0
60,0.11833333333333318,4.079827704117633e-06,0
61,0.11999999999999984,4.079828158864984e-06,0
62,0.1216666666666665,4.079826339875581e-06,0
63,0.12333333333333317,4.07982588512823e-06,0
64,0.12499999999999983,4.0798231566441245e-06,0
65,0.1266666666666665,4.0798190639179666e-06,0
66,0.1283333333333332,4.079816790181212e-06,0
67,0.12999999999999987,4.079798600287177e-06,0
68,0.13166666666666654,4.079813606949756e-06,0
69,0.13333333333333322,4.079819973412668e-06,0
70,0.1349999999999999,4.079819973412668e-06,0
71,0.13666666666666658,4.079821337654721e-06,0
72,0.13833333333333325,4.079821337654721e-06,0
73,0.13999999999999993,4.079819973412668e-06,0
74,0.1416666666666666,4.079829523107037e-06,0
75,0.14333333333333328,4.079824066138826e-06,0
76,0.14499999999999996,4.0798236113914754e-06,0
77,0.14666666666666664,4.079810878465651e-06,0
78,0.14833333333333332,4.079824975633528e-06,0
79,0.15,4.079826794622932e-06,0
80,0.15166666666666667,4.07982088290737e-06,0
81,0.15333333333333335,4.079816790181212e-06,0
82,0.15500000000000003,4.079814516444458e-06,0
83,0.1566666666666667,4.079817699675914e-06,0
84,0.15833333333333338,4.079813606949756e-06,0
85,0.16000000000000006,4.079824066138826e-06,0
86,0.16166666666666674,4.079829977854388e-06,0
87,0.1633333333333334,4.079820428160019e-06,0
88,0.1650000000000001,4.079822701896774e-06,0
89,0.16666666666666677,4.07982588512823e-06,0
90,0.16833333333333345,4.079826339875581e-06,0
91,0.17000000000000012,4.079818154423265e-06,0
92,0.1716666666666668,4.079838163306704e-06,0
93,0.17333333333333348,4.079828158864984e-06,0
94,0.17500000000000016,4.079826794622932e-06,0
95,0.17666666666666683,4.079818609170616e-06,0
96,0.1783333333333335,4.079817244928563e-06,0
97,0.1800000000000002,4.0798190639179666e-06,0
98,0.18166666666666687,4.07982088290737e-06,0
99,0.18333333333333354,4.079828158864984e-06,0
100,0.18500000000000022,4.0798195186653174e-06,0
101,0.1866666666666669,4.079828613612335e-06,0
102,0.18833333333333357,4.079809514223598e-06,0
103,0.19000000000000025,4.079816335433861e-06,0
104,0.19166666666666693,4.079827704117633e-06,0
105,0.1933333333333336,4.079836799064651e-06,0
106,0.19500000000000028,4.079837708559353e-06,0
107,0.19666666666666696,4.0798190639179666e-06,0
108,0.19833333333333364,4.079818154423265e-06,0
109,0.20000000000000032,4.079817699675914e-06,0
110,0.201666666666667,4.079821337654721e-06,0
111,0.20333333333333367,4.079816790181212e-06,0
112,0.20500000000000035,4.079825430380879e-06,0
113,0.20666666666666703,4.079826339875581e-06,0
114,0.2083333333333337,4.079834525327897e-06,0
115,0.21000000000000038,4.079829068359686e-06,0
116,0.21166666666666706,4.079804512002738e-06,0
117,0.21333333333333374,4.079816335433861e-06,0
118,0.2150000000000004,4.079818609170616e-06,0
119,0.2166666666666671,4.079817244928563e-06,0
120,0.21833333333333377,4.079820428160019e-06,0
121,0.22000000000000045,4.079808604728896e-06,0
122,0.22166666666666712,4.079814516444458e-06,0
123,0.2233333333333338,4.079824520886177e-06,0
124,0.22500000000000048,4.079813606949756e-06,0
125,0.22666666666666715,4.0798104237183e-06,0
126,0.22833333333333383,4.0798195186653174e-06,0
127,0.2300000000000005,4.079827704117633e-06,0
128,0.2316666666666672,4.0798313420964405e-06,0
129,0.23333333333333386,4.079828158864984e-06,0
130,0.23500000000000054,4.079816335433861e-06,0
131,0.23666666666666722,4.079831796843791e-06,0
132,0.2383333333333339,4.079826794622932e-06,0
133,0.24000000000000057,4.079824520886177e-06,0
134,0.24166666666666725,4.079827704117633e-06,0
135,0.24333333333333393,4.07983088734909e-06,0
136,0.2450000000000006,4.079842256032862e-06,0
137,0.24666666666666728,4.079829523107037e-06,0
138,0.24833333333333396,4.0798195186653174e-06,0
139,0.2500000000000006,4.079826339875581e-06,0
140,0.25166666666666726,4.079812242707703e-06,0
141,0.2533333333333339,4.079810878465651e-06,0
142,0.25500000000000056,4.079818609170616e-06,0
143,0.2566666666666672,4.079818154423265e-06,0
144,0.25833333333333386,4.079829068359686e-06,0
145,0.2600000000000005,4.07983088734909e-06,0
146,0.26166666666666716,4.079834980075248e-06,0
147,0.2633333333333338,4.079813152202405e-06,0
148,0.26500000000000046,4.079824066138826e-06,0
149,0.2666666666666671,4.0798231566441245e-06,0
150,0.26833333333333376,4.079822247149423e-06,0
151,0.2700000000000004,4.079822701896774e-06,0
152,0.27166666666666706,4.079825430380879e-06,0
153,0.2733333333333337,4.079829068359686e-06,0
154,0.27500000000000036,4.0798231566441245e-06,0
155,0.276666666666667,4.0798113332130015e-06,0
156,0.27833333333333365,4.079821792402072e-06,0
157,0.2800000000000003,4.079828613612335e-06,0
158,0.28166666666666695,4.079830432601739e-06,0
159,0.2833333333333336,4.07982588512823e-06,0
160,0.28500000000000025,4.079826339875581e-06,0
161,0.2866666666666669,4.079830432601739e-06,0
162,0.28833333333333355,4.079810878465651e-06,0
163,0.2900000000000002,4.079837708559353e-06,0
164,0.29166666666666685,4.079828613612335e-06,0
165,0.2933333333333335,4.0798190639179666e-06,0
166,0.29500000000000015,4.079824520886177e-06,0
167,0.2966666666666668,4.079826794622932e-06,0
168,0.29833333333333345,4.079826339875581e-06,0
169,0.3000000000000001,4.079818154423265e-06,0
170,0.30166666666666675,4.0798231566441245e-06,0
171,0.3033333333333334,4.079818609170616e-06,0
172,0.30500000000000005,4.0798236113914754e-06,0
173,0.3066666666666667,4.079810878465651e-06,0
174,0.30833333333333335,4.079814061697107e-06,0
175,0.31,4.079828613612335e-06,0
176,0.31166666666666665,4.079831796843791e-06,0
177,0.3133333333333333,4.079829068359686e-06,0
178,0.31499999999999995,4.079828613612335e-06,0
179,0.3166666666666666,4.079828158864984e-06,0
180,0.31833333333333325,4.0798190639179666e-06,0
181,0.3199999999999999,4.079818154423265e-06,0
182,0.32166666666666655,4.079821792402072e-06,0
183,0.3233333333333332,4.079811787960352e-06,0
184,0.32499999999999984,4.079824975633528e-06,0
185,0.3266666666666665,4.079832251591142e-06,0
186,0.32833333333333314,4.079828613612335e-06,0
187,0.3299999999999998,4.079803602508036e-06,0
188,0.33166666666666644,4.079822701896774e-06,0
189,0.3333333333333331,4.079819973412668e-06,0
190,0.33499999999999974,4.079829068359686e-06,0
191,0.3366666666666664,4.079821792402072e-06,0
192,0.33833333333333304,4.079803602508036e-06,0
193,0.3399999999999997,4.079814516444458e-06,0
194,0.34166666666666634,4.079812242707703e-06,0
195,0.343333333333333,4.079824066138826e-06,0
196,0.34499999999999964,4.079829523107037e-06,0
197,0.3466666666666663,4.079819973412668e-06,0
198,0.34833333333333294,4.079818609170616e-06,0
199,0.3499999999999996,4.07982088290737e-06,0
200,0.35166666666666624,4.079824975633528e-06,0
201,0.3533333333333329,4.0798154259391595e-06,0
202,0.35499999999999954,4.079822247149423e-06,0
203,0.3566666666666662,4.079799964529229e-06,0
204,0.35833333333333284,4.0798236113914754e-06,0
205,0.3599999999999995,4.079820428160019e-06,0
206,0.36166666666666614,4.079810878465651e-06,0
207,0.3633333333333328,4.079822247149423e-06,0
208,0.36499999999999944,4.079816335433861e-06,0
209,0.3666666666666661,4.079825430380879e-06,0
210,0.36833333333333274,4.0798231566441245e-06,0
211,0.3699999999999994,4.079818609170616e-06,0
212,0.37166666666666603,4.079838163306704e-06,0
213,0.3733333333333327,4.079821337654721e-06,0
214,0.37499999999999933,4.079822701896774e-06,0
215,0.376666666666666,4.079822247149423e-06,0
216,0.37833333333333263,4.079832251591142e-06,0
217,0.3799999999999993,4.079814516444458e-06,0
218,0.38166666666666593,4.079821792402072e-06,0
219,0.3833333333333326,4.079821337654721e-06,0
220,0.38499999999999923,4.079832251591142e-06,0
221,0.3866666666666659,4.079824975633528e-06,0
222,0.38833333333333253,4.079818609170616e-06,0
223,0.3899999999999992,4.079824520886177e-06,0
224,0.39166666666666583,4.079818609170616e-06,0
225,0.3933333333333325,4.079819973412668e-06,0
226,0.39499999999999913,4.079828158864984e-06,0
227,0.3966666666666658,4.0798072404868435e-06,0
228,0.39833333333333243,4.079822247149423e-06,0
229,0.3999999999999991,4.0798190639179666e-06,0
230,0.40166666666666573,4.079822701896774e-06,0
231,0.4033333333333324,4.079818609170616e-06,0
232,0.404999999999999,4.079819973412668e-06,0
233,0.4066666666666657,4.0798313420964405e-06,0
234,0.4083333333333323,4.079817699675914e-06,0
235,0.409999999999999,4.079822247149423e-06,0
236,0.4116666666666656,4.079816790181212e-06,0
237,0.4133333333333323,4.079834525327897e-06,0
238,0.4149999999999989,4.079818609170616e-06,0
239,0.4166666666666656,4.079838618054055e-06,0
240,0.4183333333333322,4.079824520886177e-06,0
241,0.4199999999999989,4.079824066138826e-06,0
242,0.4216666666666655,4.0798154259391595e-06,0
243,0.4233333333333322,4.079812242707703e-06,0
244,0.4249999999999988,4.079830432601739e-06,0
245,0.4266666666666655,4.0798190639179666e-06,0
246,0.4283333333333321,4.079813606949756e-06,0
247,0.42999999999999877,4.0798231566441245e-06,0
248,0.4316666666666654,4.079828613612335e-06,0
249,0.43333333333333207,4.07983088734909e-06,0
250,0.4349999999999987,4.079822247149423e-06,0
251,0.43666666666666537,4.079834525327897e-06,0
252,0.438333333333332,4.079811787960352e-06,0
253,0.43999999999999867,4.0798231566441245e-06,0
254,0.4416666666666653,4.079824975633528e-06,0
255,0.44333333333333197,4.079818609170616e-06,0
256,0.4449999999999986,4.079826339875581e-06,0
257,0.44666666666666527,4.0798190639179666e-06,0
258,0.4483333333333319,4.07982588512823e-06,0
259,0.44999999999999857,4.079832251591142e-06,0
260,0.4516666666666652,4.07982588512823e-06,0
261,0.45333333333333187,4.079827704117633e-06,0
262,0.4549999999999985,4.079824975633528e-06,0
263,0.45666666666666517,4.079821792402072e-06,0
264,0.4583333333333318,4.079832706338493e-06,0
265,0.45999999999999847,4.079813152202405e-06,0
266,0.4616666666666651,4.079827704117633e-06,0
267,0.46333333333333176,4.079829523107037e-06,0
268,0.4649999999999984,4.079816790181212e-06,0
269,0.46666666666666506,4.079809968970949e-06,0
270,0.4683333333333317,4.079825430380879e-06,0
271,0.46999999999999836,4.07982088290737e-06,0
272,0.471666666666665,4.079834525327897e-06,0
273,0.47333333333333166,4.079822247149423e-06,0
274,0.4749999999999983,4.079820428160019e-06,0
275,0.47666666666666496,4.079824066138826e-06,0
276,0.4783333333333316,4.079810878465651e-06,0
277,0.47999999999999826,4.0798231566441245e-06,0
278,0.4816666666666649,4.079812697455054e-06,0
279,0.48333333333333156,4.07982088290737e-06,0
280,0.4849999999999982,4.0798231566441245e-06,0
281,0.48666666666666486,4.079814061697107e-06,0
282,0.4883333333333315,4.079813152202405e-06,0
283,0.48999999999999816,4.079826339875581e-06,0
284,0.4916666666666648,4.079821792402072e-06,0
285,0.49333333333333146,4.079821337654721e-06,0
286,0.4949999999999981,4.079816335433861e-06,0
287,0.49666666666666476,4.079813606949756e-06,0
288,0.4983333333333314,4.079818609170616e-06,0
289,0.49999999999999806,4.07981588068651e-06,0
290,0.5016666666666647,4.079820428160019e-06,0
291,0.5033333333333314,4.079824520886177e-06,0
292,0.5049999999999981,4.079831796843791e-06,0
293,0.5066666666666648,4.0798313420964405e-06,0
294,0.5083333333333315,4.079824520886177e-06,0
295,0.5099999999999982,4.079812242707703e-06,0
296,0.5116666666666649,4.079824520886177e-06,0
297,0.5133333333333316,4.07982588512823e-06,0
298,0.5149999999999983,4.079818154423265e-06,0
299,0.516666666666665,4.0798313420964405e-06,0
300,0.5183333333333318,4.079831796843791e-06,0
301,0.5199999999999985,4.07982588512823e-06,0
302,0.5216666666666652,4.079838163306704e-06,0
303,0.5233333333333319,4.079819973412668e-06,0
304,0.5249999999999986,4.079812242707703e-06,0
305,0.5266666666666653,4.079838618054055e-06,0
306,0.528333333333332,4.079826339875581e-06,0
307,0.5299999999999987,4.079812242707703e-06,0
308,0.5316666666666654,4.079832251591142e-06,0
309,0.5333333333333321,4.079822247149423e-06,0
310,0.5349999999999988,4.0798231566441245e-06,0
311,0.5366666666666655,4.079829523107037e-06,0
312,0.5383333333333322,4.079805876244791e-06,0
313,0.5399999999999989,4.079809968970949e-06,0
314,0.5416666666666656,4.079835889569949e-06,0
315,0.5433333333333323,4.079824066138826e-06,0
316,0.544999999999999,4.079829523107037e-06,0
317,0.5466666666666657,4.079828613612335e-06,0
318,0.5483333333333325,4.079834070580546e-06,0
319,0.5499999999999992,4.07981588068651e-06,0
320,0.5516666666666659,4.0798272493702825e-06,0
321,0.5533333333333326,4.0798395275487565e-06,0
322,0.5549999999999993,4.079814061697107e-06,0
323,0.556666666666666,4.079812697455054e-06,0
324,0.5583333333333327,4.079829977854388e-06,0
325,0.5599999999999994,4.079829068359686e-06,0
326,0.5616666666666661,4.079817699675914e-06,0
327,0.5633333333333328,4.079809514223598e-06,0
328,0.5649999999999995,4.079814971191809e-06,0
329,0.5666666666666662,4.0798313420964405e-06,0
330,0.5683333333333329,4.0798236113914754e-06,0
331,0.5699999999999996,4.07982588512823e-06,0
332,0.5716666666666663,4.079824520886177e-06,0
333,0.573333333333333,4.079813606949756e-06,0
334,0.5749999999999997,4.079821337654721e-06,0
335,0.5766666666666664,4.079826339875581e-06,0
336,0.5783333333333331,4.079828613612335e-06,0
337,0.5799999999999998,4.079828158864984e-06,0
338,0.5816666666666666,4.07982088290737e-06,0
339,0.5833333333333333,4.079827704117633e-06,0
340,0.585,4.079818609170616e-06,0
341,0.5866666666666667,4.0798390728014056e-06,0
342,0.5883333333333334,4.0798072404868435e-06,0
343,0.5900000000000001,4.079828158864984e-06,0
344,0.5916666666666668,4.079816790181212e-06,0
345,0.5933333333333335,4.079832706338493e-06,0
346,0.5950000000000002,4.07983088734909e-06,0
347,0.5966666666666669,4.079826794622932e-06,0
348,0.5983333333333336,4.079807695234194e-06,0
349,0.6000000000000003,4.079818609170616e-06,0
350,0.601666666666667,4.0798231566441245e-06,0
351,0.6033333333333337,4.079814971191809e-06,0
352,0.6050000000000004,4.079824975633528e-06,0
353,0.6066666666666671,4.079826339875581e-06,0
354,0.6083333333333338,4.079817244928563e-06,0
355,0.6100000000000005,4.079818154423265e-06,0
356,0.6116666666666672,4.07982588512823e-06,0
357,0.613333333333334,4.0798236113914754e-06,0
358,0.6150000000000007,4.0798431655275635e-06,0
359,0.6166666666666674,4.079821792402072e-06,0
360,0.6183333333333341,4.079827704117633e-06,0
361,0.6200000000000008,4.079828158864984e-06,0
362,0.6216666666666675,4.079833161085844e-06,0
363,0.6233333333333342,4.07981588068651e-06,0
364,0.6250000000000009,4.079814971191809e-06,0
365,0.6266666666666676,4.079813606949756e-06,0
366,0.6283333333333343,4.079820428160019e-06,0
367,0.630000000000001,4.079820428160019e-06,0
368,0.6316666666666677,4.079829068359686e-06,0
369,0.6333333333333344,4.079822701896774e-06,0
370,0.6350000000000011,4.079829523107037e-06,0
371,0.6366666666666678,4.079846803506371e-06,0
372,0.6383333333333345,4.07981588068651e-06,0
373,0.6400000000000012,4.079821337654721e-06,0
374,0.6416666666666679,4.079832706338493e-06,0
375,0.6433333333333346,4.07982588512823e-06,0
376,0.6450000000000014,4.079822247149423e-06,0
377,0.646666666666668,4.07982588512823e-06,0
378,0.6483333333333348,4.07983088734909e-06,0
379,0.6500000000000015,4.07982088290737e-06,0
380,0.6516666666666682,4.079831796843791e-06,0
381,0.6533333333333349,4.079824520886177e-06,0
382,0.6550000000000016,4.0798195186653174e-06,0
383,0.6566666666666683,4.079816790181212e-06,0
384,0.658333333333335,4.0798195186653174e-06,0
385,0.6600000000000017,4.079819973412668e-06,0
386,0.6616666666666684,4.079832251591142e-06,0
387,0.6633333333333351,4.079812697455054e-06,0
388,0.6650000000000018,4.079819973412668e-06,0
389,0.6666666666666685,4.0798190639179666e-06,0
390,0.6683333333333352,4.079812697455054e-06,0
391,0.6700000000000019,4.079822701896774e-06,0
392,0.6716666666666686,4.079817244928563e-06,0
393,0.6733333333333353,4.079818609170616e-06,0
394,0.675000000000002,4.079837708559353e-06,0
395,0.6766666666666687,4.0798104237183e-06,0
396,0.6783333333333355,4.079816790181212e-06,0
397,0.6800000000000022,4.079817244928563e-06,0
398,0.6816666666666689,4.079819973412668e-06,0
399,0.6833333333333356,4.0798313420964405e-06,0
400,0.6850000000000023,4.079822701896774e-06,0
401,0.686666666666669,4.0798190639179666e-06,0
402,0.6883333333333357,4.079833161085844e-06,0
403,0.6900000000000024,4.079827704117633e-06,0
404,0.6916666666666691,4.079821337654721e-06,0
405,0.6933333333333358,4.079824975633528e-06,0
406,0.6950000000000025,4.0798236113914754e-06,0
407,0.6966666666666692,4.079826794622932e-06,0
408,0.6983333333333359,4.079818154423265e-06,0
409,0.7000000000000026,4.0798272493702825e-06,0
410,0.7016666666666693,4.079820428160019e-06,0
411,0.703333333333336,4.079822247149423e-06,0
412,0.7050000000000027,4.079828613612335e-06,0
413,0.7066666666666694,4.079828158864984e-06,0
414,0.7083333333333361,4.0798431655275635e-06,0
415,0.7100000000000029,4.079809514223598e-06,0
416,0.7116666666666696,4.079814061697107e-06,0
417,0.7133333333333363,4.079804512002738e-06,0
418,0.715000000000003,4.0798272493702825e-06,0
419,0.7166666666666697,4.0798190639179666e-06,0
420,0.7183333333333364,4.079830432601739e-06,0
421,0.7200000000000031,4.0798236113914754e-06,0
422,0.7216666666666698,4.079814971191809e-06,0
423,0.7233333333333365,4.079829068359686e-06,0
424,0.7250000000000032,4.079837253812002e-06,0
425,0.7266666666666699,4.079827704117633e-06,0
426,0.7283333333333366,4.079813606949756e-06,0
427,0.7300000000000033,4.0798104237183e-06,0
428,0.73166666666667,4.079837708559353e-06,0
429,0.7333333333333367,4.079816790181212e-06,0
430,0.7350000000000034,4.079794052813668e-06,0
431,0.7366666666666701,4.0798313420964405e-06,0
432,0.7383333333333368,4.079821792402072e-06,0
433,0.7400000000000035,4.079817244928563e-06,0
434,0.7416666666666702,4.079828613612335e-06,0
435,0.743333333333337,4.079832706338493e-06,0
436,0.7450000000000037,4.079819973412668e-06,0
437,0.7466666666666704,4.079817699675914e-06,0
438,0.7483333333333371,4.079816790181212e-06,0
439,0.7500000000000038,4.0798104237183e-06,0
440,0.7516666666666705,4.079833161085844e-06,0
441,0.7533333333333372,4.079826794622932e-06,0
442,0.7550000000000039,4.079826794622932e-06,0
443,0.7566666666666706,4.079824975633528e-06,0
444,0.7583333333333373,4.079809514223598e-06,0
445,0.760000000000004,4.07982588512823e-06,0
446,0.7616666666666707,4.079816335433861e-06,0
447,0.7633333333333374,4.079825430380879e-06,0
448,0.7650000000000041,4.079818154423265e-06,0
449,0.7666666666666708,4.079820428160019e-06,0
450,0.7683333333333375,4.07981588068651e-06,0
451,0.7700000000000042,4.079809059476247e-06,0
452,0.7716666666666709,4.07982088290737e-06,0
453,0.7733333333333376,4.079829068359686e-06,0
454,0.7750000000000044,4.079813606949756e-06,0
455,0.7766666666666711,4.079834525327897e-06,0
456,0.7783333333333378,4.0798231566441245e-06,0
457,0.7800000000000045,4.079814061697107e-06,0
458,0.7816666666666712,4.079824520886177e-06,0
459,0.7833333333333379,4.0798231566441245e-06,0
460,0.7850000000000046,4.079826794622932e-06,0
461,0.7866666666666713,4.079813152202405e-06,0
462,0.788333333333338,4.079837708559353e-06,0
463,0.7900000000000047,4.0798231566441245e-06,0
464,0.7916666666666714,4.0798231566441245e-06,0
465,0.7933333333333381,4.079820428160019e-06,0
466,0.7950000000000048,4.079826339875581e-06,0
467,0.7966666666666715,4.079832706338493e-06,0
468,0.7983333333333382,4.079817244928563e-06,0
469,0.8000000000000049,4.079825430380879e-06,0
470,0.8016666666666716,4.079819973412668e-06,0
471,0.8033333333333383,4.079819973412668e-06,0
472,0.805000000000005,4.079813606949756e-06,0
473,0.8066666666666718,4.079813606949756e-06,0
474,0.8083333333333385,4.079813152202405e-06,0
475,0.8100000000000052,4.079808149981545e-06,0
476,0.8116666666666719,4.07982588512823e-06,0
477,0.8133333333333386,4.079824066138826e-06,0
478,0.8150000000000053,4.079813152202405e-06,0
479,0.816666666666672,4.079818609170616e-06,0
480,0.8183333333333387,4.079820428160019e-06,0
481,0.8200000000000054,4.079833615833195e-06,0
482,0.8216666666666721,4.079808149981545e-06,0
483,0.8233333333333388,4.079824066138826e-06,0
484,0.8250000000000055,4.079831796843791e-06,0
485,0.8266666666666722,4.079825430380879e-06,0
486,0.8283333333333389,4.079840891790809e-06,0
487,0.8300000000000056,4.079827704117633e-06,0
488,0.8316666666666723,4.079826794622932e-06,0
489,0.833333333333339,4.079822701896774e-06,0
490,0.8350000000000057,4.079809968970949e-06,0
491,0.8366666666666724,4.079814516444458e-06,0
492,0.8383333333333391,4.079820428160019e-06,0
493,0.8400000000000059,4.079819973412668e-06,0
494,0.8416666666666726,4.079808149981545e-06,0
495,0.8433333333333393,4.079822701896774e-06,0
496,0.845000000000006,4.079824975633528e-06,0
497,0.8466666666666727,4.079822701896774e-06,0
498,0.8483333333333394,4.079816790181212e-06,0
499,0.8500000000000061,4.07981588068651e-06,0
500,0.8516666666666728,4.079819973412668e-06,0
501,0.8533333333333395,4.079831796843791e-06,0
502,0.8550000000000062,4.07982088290737e-06,0
503,0.8566666666666729,4.079831796843791e-06,0
504,0.8583333333333396,4.0798272493702825e-06,0
505,0.8600000000000063,4.079832706338493e-06,0
506,0.861666666666673,4.079801783518633e-06,0
507,0.8633333333333397,4.079824520886177e-06,0
508,0.8650000000000064,4.079829523107037e-06,0
509,0.8666666666666731,4.079832706338493e-06,0
510,0.8683333333333398,4.079822701896774e-06,0
511,0.8700000000000065,4.079814971191809e-06,0
512,0.8716666666666733,4.079821792402072e-06,0
513,0.87333333333334,4.079829068359686e-06,0
514,0.8750000000000067,4.079820428160019e-06,0
515,0.8766666666666734,4.079826794622932e-06,0
516,0.8783333333333401,4.0798231566441245e-06,0
517,0.8800000000000068,4.0798313420964405e-06,0
518,0.8816666666666735,4.0798154259391595e-06,0
519,0.8833333333333402,4.079824520886177e-06,0
520,0.8850000000000069,4.079827704117633e-06,0
521,0.8866666666666736,4.079821792402072e-06,0
522,0.8883333333333403,4.079824975633528e-06,0
523,0.890000000000007,4.079810878465651e-06,0
524,0.8916666666666737,4.079821792402072e-06,0
525,0.8933333333333404,4.079826339875581e-06,0
526,0.8950000000000071,4.079827704117633e-06,0
527,0.8966666666666738,4.079829068359686e-06,0
528,0.8983333333333405,4.07982588512823e-06,0
529,0.9000000000000072,4.079824066138826e-06,0
530,0.9016666666666739,4.079817244928563e-06,0
531,0.9033333333333406,4.079831796843791e-06,0
532,0.9050000000000074,4.079822247149423e-06,0
533,0.9066666666666741,4.079834980075248e-06,0
534,0.9083333333333408,4.079822247149423e-06,0
535,0.9100000000000075,4.079824066138826e-06,0
536,0.9116666666666742,4.079830432601739e-06,0
537,0.9133333333333409,4.079816335433861e-06,0
538,0.9150000000000076,4.0798195186653174e-06,0
539,0.9166666666666743,4.079825430380879e-06,0
540,0.918333333333341,4.079822701896774e-06,0
541,0.9200000000000077,4.0798195186653174e-06,0
542,0.9216666666666744,4.079821792402072e-06,0
543,0.9233333333333411,4.079821792402072e-06,0
544,0.9250000000000078,4.079826339875581e-06,0
545,0.9266666666666745,4.0798190639179666e-06,0
546,0.9283333333333412,4.079826339875581e-06,0
547,0.9300000000000079,4.0798231566441245e-06,0
548,0.9316666666666746,4.0798231566441245e-06,0
549,0.9333333333333413,4.079826794622932e-06,0
550,0.935000000000008,4.0798236113914754e-06,0
551,0.9366666666666748,4.079824520886177e-06,0
552,0.9383333333333415,4.079814061697107e-06,0
553,0.9400000000000082,4.079809059476247e-06,0
554,0.9416666666666749,4.079801328771282e-06,0
555,0.9433333333333416,4.0798154259391595e-06,0
556,0.9450000000000083,4.079809514223598e-06,0
557,0.946666666666675,4.079824975633528e-06,0
558,0.9483333333333417,4.079831796843791e-06,0
559,0.9500000000000084,4.079837253812002e-06,0
560,0.9516666666666751,4.0798363443173e-06,0
561,0.9533333333333418,4.079824066138826e-06,0
562,0.9550000000000085,4.079829977854388e-06,0
563,0.9566666666666752,4.079830432601739e-06,0
564,0.9583333333333419,4.07982588512823e-06,0
565,0.9600000000000086,4.079833615833195e-06,0
566,0.9616666666666753,4.079834980075248e-06,0
567,0.963333333333342,4.0798313420964405e-06,0
568,0.9650000000000087,4.0798231566441245e-06,0
569,0.9666666666666754,4.0798236113914754e-06,0
570,0.9683333333333421,4.07982588512823e-06,0
571,0.9700000000000089,4.079833615833195e-06,0
572,0.9716666666666756,4.079813152202405e-06,0
573,0.9733333333333423,4.079816790181212e-06,0
574,0.975000000000009,4.079821792402072e-06,0
575,0.9766666666666757,4.079817244928563e-06,0
576,0.9783333333333424,4.079825430380879e-06,0
577,0.9800000000000091,4.0798154259391595e-06,0
578,0.9816666666666758,4.079818154423265e-06,0
579,0.9833333333333425,4.079806330992142e-06,0
